sl,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Y
417,1.0615187704137568,,0.073656595,,-1.070906996,-0.510877088,0.40993558498056715,0.33662370662734287,-2.099901986,-0.785677028,1.0386328776821456
418,,0.079215048,,2.3558211815981513,-0.028941732,0.38433395931340797,0.3995247560451345,-0.367595466,,,-1.093786426
419,1.0032058696177506,0.8219372011086765,0.5762891917182107,-1.00331739,1.2775301917402737,,0.2832867981506457,-1.639389905,,0.3182912026531147,3.2092789359089196
420,-0.809099267,-1.989167571,,2.120080771050789,1.3895602585800617,-0.257317885,0.008845307,0.8877062567839132,1.1221280198349068,-0.343535719,-1.206749821
421,0.034177715724574294,,,-0.133076442,,1.3798323297543882,1.2095207024428862,,1.7191090700229286,-0.386445762,-0.45118189
422,1.6229734486293805,,3.2710261222145895,-1.192481927,-0.689345252,0.4187978282005477,0.3972340529789919,1.9501389841750185,,0.9049185186938843,0.784583576
423,1.1624630046819957,,-0.960996342,1.407758805254198,,0.5995845197903774,0.20434768720895413,0.22610801004437128,-0.078735792,,2.5429060167684296
424,0.031134852944977556,-0.848524975,,-0.752036254,,-0.026955836,0.21534379328874922,0.500813134,,,-1.50676479
425,,-0.433426985,0.4823862373324524,-1.836510202,-0.79053445,0.981072799,,,1.5111365663591347,-0.369455338,-1.502651083
426,,1.1190870848510266,,0.8677755205261815,,-0.477602293,-0.799336464,0.3426471991948034,1.1579690525655495,-0.184112932,0.08541037
427,-1.27124916,,,1.8441164133942693,0.39372499931439753,-0.386896551,0.7661839668502841,-0.239498636,,-0.958459106,-1.698515156
428,1.4084488442463559,-2.539207917,0.7978592002792693,-0.463744938,-0.410340731,1.6923151561178125,-0.714131092,,-0.130394239,,0.7596423246459224
429,,-1.573858931,,1.2813338564645194,,,,,1.677569449875411,-0.188191857,-0.036113014
430,-0.44336988,1.0961423663553396,-0.722360359,,,0.000270104,,,0.33624824635237044,,1.1496726025972446
431,,0.037879994,,0.2459473093961707,-0.028678288,-0.052612093,0.6130442097707861,-0.542080797,-0.947686336,,0.3460126499111019
432,,0.10014291246007646,,,-0.933225551,,1.0450646657711238,0.47200956837807373,0.5684095245748191,-1.771204838,0.3547359862051387
433,1.8368951698290128,-1.191881311,,1.0215438659814862,0.5773327417846801,-0.854984781,0.15158984481952292,-0.470921411,0.029039571505291815,-0.249872259,0.5699549003817148
434,-2.038610507,1.121784150984588,-0.081107157,-0.4848004,-0.560327233,0.3584595763667682,-0.893756338,-2.255175558,,0.5191029979568217,-3.298584446
435,-0.199631825,-1.147902875,,,-1.027230597,,0.8439390708915561,-0.36261095,-0.447866412,1.9546925154112462,-1.444714334
436,0.3524624971887139,0.33899451047482604,,-0.596371668,,,0.44830970575637913,-0.179165993,,0.7361442622610551,-0.284300762
437,-1.554710073,-0.589881332,,,0.8756555318533007,-2.202692641,-1.513761627,-0.132345673,,-1.324382208,-2.481637811
438,1.9447622376504894,0.3125399139825792,,-0.692014949,,-0.380432761,-0.283343174,0.6110019598252598,-1.628997565,1.5970278598509826,1.141657465
439,,1.2809442087804244,-1.075419757,-0.923165124,-1.161900222,0.2502976726648389,0.065983302,-0.464411819,,-1.26659627,0.3617517415343759
440,-0.0484839,-0.46558678,,1.5470894861316096,-0.082325678,,-0.533252183,0.24477628379865687,-0.055476016,-1.69762231,0.33873992382862195
441,,-0.135153607,,-0.752028722,-0.164844382,,,0.3114093474506757,0.36705352668088814,1.358184147104979,3.0760186054102765
442,1.156341296899023,0.7653425361362853,-1.421727347,,-1.003888136,0.7275336936257992,,,,-1.494112336,-0.186333909
443,,-1.655372504,,,1.9079484933468815,0.8478732894973424,-0.422914256,,-1.397663881,-0.962472604,-2.168577367
444,0.333142532,-2.158249663,-0.037160785,,,-1.077736358,0.42424813745518875,0.019327424,1.4003659168813305,0.006734534,-1.537428558
445,-0.768642805,-0.246885856,,0.406137255,0.5898502463152723,2.469196036692818,-0.621835991,-0.267794574,-0.575758524,0.21211370113122407,-0.126343855
446,,,1.0863259168730321,-0.616979504,0.9861740478907121,0.5384978536410825,-0.01202992,,2.4266677587313694,,0.15005566929230854
447,0.29793317696841465,,1.7856207486213058,0.8868263287992036,,0.5125949934312284,0.2576957212765554,-0.516624762,0.7581642172281733,0.38930539110441015,-0.801285581
448,0.21569871388595227,,,0.22938766149245945,,-0.641015916,1.6937662407624925,-1.050419943,0.427636219,-0.320240742,0.9114718659702092
449,1.7595472694492997,-0.903482537,,,0.3234650509506103,,-0.478528495,-2.152365823,0.24042135412809051,-0.500214859,2.264196267179348
450,,1.0856094029740586,-1.307666898,0.7969436900282153,-0.701040824,1.601571377895426,0.7495505389261462,-1.008047871,,0.605525205,-0.964012002
451,,-0.169342507,1.2722388617720979,-0.748688873,0.091293772,0.954627794,0.8091174883856003,,-0.288905881,-1.738815463,-1.163268611
452,-1.056244993,0.3183592265747336,-0.137882189,,1.0392536096340605,-1.187323109,-0.236180302,0.1887109634112177,,1.431477113927417,-0.626785812
453,0.9085868016131475,,1.7942317793285865,-1.49889528,-0.007726281,,-0.914555047,0.30071454181772833,,0.6905573182742532,0.8203852567049584
454,1.0578347681289066,0.2723334011283283,,,,0.021198643512365802,-2.694002618,1.2428303838682404,0.13665650625383235,,0.9529882249076103
455,0.9949555975666642,-0.677540013,-0.688452118,0.3583526510140362,,1.6235871779728863,0.35971149890410664,0.46238565885031974,0.791498932,,0.14378537251137846
456,0.6441483371519825,-0.734073468,0.3184780667965807,-0.227467628,0.5012083271142144,0.1181034650064601,-3.073030271,,0.6421529522992627,0.4459283483384537,1.2020948504023075
457,-0.102585946,1.642161691930406,0.3113731291216611,,1.0444918940505687,0.3625929996965988,-0.898017753,,-0.477120902,0.7609455258811165,0.9683751260834172
458,-0.353096331,0.8011783722817295,,1.2880660702621847,-0.295216707,0.46761482656768805,,,-1.706637306,,1.0831937366126891
459,,,0.24007151264208035,-0.292704164,0.7571183686744447,,-0.359661679,0.3303073121775462,1.1805272624119694,1.8904589932744518,2.9577904907559533
460,0.7426049592352919,,,,,0.18964049902238825,,1.297057196491159,-1.140184727,-0.43211176,1.2236551764347292
461,0.097593261,,-0.422682985,-0.666015814,-0.550816917,1.6588971676113125,-2.812346994,-1.002738012,,0.5908820734916369,0.5866095859109811
462,-1.105984949,-0.041917982,0.067454566,0.8461252459056059,1.8395020028225635,,,0.7870844420982043,-0.698252697,,-0.086617708
463,,,-0.896445156,,0.31323652737471736,-1.199401826,-3.143666302,,,-0.605449488,-2.076808367
464,,,0.8809234631991979,-0.0189826,,-0.835380289,-0.058782652,-0.765096127,0.1700243142545705,-0.236249633,3.8161211764722482
465,-0.944627933,0.9918943397005953,0.42684048002142533,-0.448062734,,-0.083822522,,0.070496229,-0.621011755,-0.944933836,-0.138577875
466,-1.62276733,-0.358607354,0.5669706595837234,,2.5207086921579696,,1.3043301326604781,,,-0.787001983,-1.104382968
467,-2.560737386,-0.446125608,,0.15151697174797846,0.2754726109677837,1.3209100026698724,0.3820575744624996,0.7989129275910215,,-1.095393689,-2.493376299
468,,0.10090153514706786,-0.623229183,-0.621394494,-0.649123122,-0.708959021,-1.283147803,-1.500420402,-0.195004378,-0.59292587,1.5654660987299034
469,1.1071592854432952,0.29307665326691656,0.2653176800779831,-0.743120408,-0.121028416,,0.7161957397126754,-0.093891827,1.079123779324209,0.007989309,0.9949060624891872
470,,,-1.812588367,,0.7253240631466256,0.5753473318075695,,,,,0.8421648588816715
471,0.42644741619827503,,1.1094241891920569,,,1.636425212341665,0.8685819377339127,-0.358009306,0.2873807096435505,0.15479224452383833,0.6671736225902172
472,,-0.906473949,-0.050846617,-0.356611477,0.24710256483042056,1.129482313,,-1.057654796,0.32485165851104525,-0.326623334,-2.04446294
473,-0.156063501,-0.291773719,2.2418378000109858,-2.240704261,-0.388333903,-0.003689026,-0.781142492,0.899825832,0.8132576787196394,,0.006900198
474,-0.270673755,-0.111956834,-0.104786654,-0.078373028,-0.187999102,0.2524493145923928,0.7532120648278651,,-1.050663899,-1.748518029,-0.789541348
475,0.8663974003575995,,0.5052675159327706,-1.429498238,1.7849481228801383,-0.608850908,,,-0.986979756,-0.546324359,0.6647050503538476
476,0.17917177460087425,2.857473075464706,0.3011247428520243,1.6063611506307183,1.2056731451919556,0.36801003649451874,-0.989195772,1.059753610818235,-1.498110342,1.600875123677092,0.28497136943004664
477,0.2000053082182553,-2.650223547,-0.340506095,0.6539478209229405,,0.7150058109935733,-0.850024168,-1.305982373,-0.071445403,0.031565667289914785,0.5361073781414771
478,-0.348384351,1.2272911466421925,-0.850207375,0.31316560733234944,0.067969971,-1.556715952,-1.319030184,,,0.579269812,-0.275912391
479,-1.725634825,-3.110488065,0.7330535930043798,-0.096213483,1.1412659695103695,-0.880717921,,0.8461734630278627,,-0.42608557,-2.313438398
480,0.025262831098390486,,-0.014334005,0.9739963377594865,-0.461935189,-1.328395205,1.9769753681131799,,-0.568442084,-0.065803321,0.5731518618210885
481,0.06718111,,-0.017433897,-0.039762231,0.17481932702080696,-2.357487459,,-0.147288314,,,0.17757111924924668
482,-0.471000261,-0.672315866,1.4697237645085452,-0.585813607,0.7580799869400913,-0.650420453,-0.45261894,-0.245550165,1.2838451268293003,,-0.92460607
483,-1.315663555,-1.947305166,-1.08750212,-0.811600051,,,-2.014714481,-1.017988724,,,-3.077115027
484,0.18746767217252772,,-1.536084959,-1.139156076,,0.8681767797266683,0.9023674171353204,0.630612362,-0.737556864,0.024549832403988035,-1.282457006
485,-0.32134253,-0.201189763,2.037127896959813,-1.762000237,-0.234676816,,-1.465891495,-0.643747425,-0.529038498,,1.3065279770203158
486,,0.5952860603380394,0.6662872825131441,0.5083753250179477,-0.870373674,0.086510791,-0.89944024,,,0.095695378,-1.184353051
487,,0.18033534066391385,,-1.199010393,-1.041123136,-0.444309452,0.9369689955892015,,,-1.098924566,0.027908840532434365
488,-0.541314355,0.27200110688318835,-0.628319985,-0.27836644,0.4413586925299495,-0.348772681,,1.5927284560195685,-0.171858799,1.1793378097192062,0.9795931356511964
489,0.5593700673073582,-1.467241993,-1.102137029,,,,0.6146440480818223,,,-0.445679556,-0.58509786
490,,,0.025770193694991287,,2.1062402977033328,1.2405965461930721,0.7850609182499858,-0.96207713,-0.512994749,-0.094844607,-1.62344069
491,-0.775407124,0.5004645249851181,0.35690884921570454,,1.1968167090961244,0.1023103338088603,-1.729071147,-0.051342858,,,-0.480164086
492,-0.337476403,,,-1.315054609,-1.415166773,1.1225598701493487,1.195984178381769,,1.4957067211800286,1.0566098490416067,-1.080721072
493,0.6836287294797211,-0.911311489,,0.536301432,-0.385838775,-0.668270005,0.2567837815138569,,0.6996732753528626,-0.953570815,0.042493009
494,0.37060810882428674,-0.521620337,-0.264418713,-0.756909873,,1.889379546017354,1.3850596270486406,0.3544789549954567,-0.025294266,,0.6973045303844345
495,1.1299703941075565,,-0.077438868,-1.82195823,,,0.080082625,-2.125010125,,-0.904089166,0.21603194799293407
496,-0.663349442,,0.2545541255127244,-0.488108775,,0.12583605522083274,-0.409465553,-1.109237134,,0.33959262325518413,-0.674904442
497,-0.178103467,,0.9890646213755394,,-0.446365155,-0.620198455,,,1.1267648082610353,,-1.058224621
498,0.5865823373334818,0.1958183878814611,,1.9005402554341098,,0.41949727230971495,,0.2756367823290771,-0.494576882,,2.7960208625843155
499,-1.560367474,-0.065828789,-0.563874677,-0.677297942,,1.0774785427196831,-0.343255762,0.7806810899257774,0.049740665,,-3.427330805
500,-0.257952093,-0.299485891,-0.696659913,0.42848292865583376,0.23464618770475926,-1.590649698,-1.651525995,,-0.815286429,0.302041155,0.09394826
501,,-1.270952837,,1.6744316823952952,0.351570783,-0.419240657,-0.933940453,-0.510440849,-1.190572336,,-0.107883918
502,,1.093534588216267,-0.40062892,,-0.426301588,,-0.120768577,,0.8247427465479676,-1.886304928,-0.870638768
503,1.1618663608635478,0.820599295,1.2520435636986627,,1.0138968341027554,-1.471244035,,-0.771162762,-1.651401832,,1.2942903012061104
504,,,0.37607353169579993,-1.808237555,,1.372387434143576,0.9038001294014344,-1.049296836,-0.002999643,1.0195070602013239,0.26075777835389186
505,0.41920060829060546,,1.095154081312597,,,,-0.272762048,,0.072868238,0.034407496,1.2178357504029054
506,-1.048427643,0.8017959099004475,-0.976385208,-0.218233445,-0.295280473,0.35810361265921586,-2.11910394,0.8909098149294582,,,-0.461512565
507,,-0.048843586,1.9137860400684237,,1.2388498846734588,0.039045086,0.4154188302934896,0.069958589,0.8478516263001241,,0.5901545990734675
508,,,0.099710376,-0.220818786,0.7102748764711765,,-0.975838337,-0.733948792,,2.030372990759104,-0.034503623
509,,0.47980232005157775,-1.340208385,,0.5092479844130853,-0.252757691,1.0757056248263945,2.3118311256428297,,,1.360946601
510,-0.877756066,,1.0423553170296844,-0.135527818,,-0.816543626,0.8900271577431841,-0.379901824,,0.6087897715292568,-0.620848937
511,-0.187994938,-0.234965993,0.010575205529075074,0.7953554137930766,1.6464930754838332,0.585486232,0.803314224,-0.199854062,-0.707797863,0.6539862322351151,0.18896361438073223
512,0.17124082460057136,,-0.328069623,-0.082897023,,,,1.3731749178886479,0.26342526165215957,0.081387836,-0.040872841
513,,0.011929533,0.013053925675440194,-1.367113884,-0.53952747,-0.323282599,0.41347954405572146,0.46135011198570613,,0.46886960254188487,-1.746264485
514,,,,,-1.681805757,0.11269120041554022,1.585261214185287,-0.760612953,,-1.304016257,-3.186327836
515,,-0.083332627,0.046626843,1.3543004655056223,,-0.875628732,-0.647277924,,-0.624121055,-2.117243312,-0.437210793
516,-0.053240799,,1.616281753563726,,-0.905175057,-0.698632415,-1.889397588,-1.099461887,,2.2317861454923915,-0.723491639
517,0.7263965131989585,-0.092042539,-0.431959376,-0.956495814,2.0597658993397405,-0.188748702,,,,,0.9784149587553621
518,-0.669045124,-0.079846364,-0.060314253,,-1.077227874,,0.6165077424678032,,,-1.044808894,-1.890749884
519,,,0.3276005842711286,0.5702009039120914,,0.9369665419143417,,-1.171758352,-0.600005275,-0.219631152,1.4082180252412302
520,0.25234583134144734,-0.478332761,-0.935733199,-1.188198689,-1.651177759,-0.234950704,-1.469665442,-1.000525684,-0.393901873,-1.335917309,0.16539759988816197
521,0.37975218849869696,0.7402230636056872,-0.54942702,-0.437027308,0.5374297701390774,,,,,0.6015500023439195,2.0993163352168933
522,0.9256446213940929,-1.977278725,,0.3920621165837422,,,0.048924824680156194,,0.36714437688620544,,0.3075411286940024
523,0.8678761000651124,-1.586456645,-0.541575862,,-0.626080464,-0.238683723,-0.882580933,0.3358456728858239,,-0.185610935,-0.991685794
524,,-0.698763419,0.7886111192652209,0.8222293155603565,,0.14054099491804029,,,0.32487762440682655,-0.875924414,0.9577660399178115
525,-0.097059126,1.426326976900034,1.7095346156262687,1.4783291004402292,0.7851923067296196,,0.4871618178256701,-1.241402378,-1.487471193,0.23915868457723857,1.2862150574479774
526,,0.9033770984808047,,0.5315859857427483,,,-1.507116786,,0.7406427098430741,-0.753124394,0.427264411
527,0.8724985021430535,1.1083475778800387,,0.5903110945552991,-0.661156729,-1.845878875,0.1233094044424584,-0.47087388,-0.440089011,1.9753431178455254,-0.015420706
528,,0.38287113537147105,-0.994807237,0.9082614092673243,0.2984312361750658,,,-0.765587913,,1.7707977217275628,-1.234125351
529,0.48030781722418714,-0.897420721,,2.4274720443376094,0.1024228107189117,1.4618408593935994,-0.740329366,-0.042086052,,0.3973283082628641,-0.969247178
530,-0.76638868,,0.9882844031026585,1.191550812650145,1.512143558,1.8039304832528678,,-0.311199244,1.3509909387784689,0.7130692818515867,-0.050259746
531,-0.982455259,-1.033635666,,-0.177274661,-0.026429955,1.0725333647101947,,1.3298732484184317,-1.931536106,0.2533979172212008,-1.906449772
532,,,-0.654895641,-0.840485162,,1.6278539686940638,,-0.814287553,,0.5587978521423151,1.6559967005466634
533,0.38762577151474775,,,,1.1024665143680576,-1.060153898,0.7957210808805493,0.8923733745114522,0.3149672871517889,,-1.537043079
534,0.18807403429903718,0.20046772107625074,0.1212405446770433,-2.018244086,-0.080398394,-0.668250574,-1.186447978,1.4340182847395226,,-0.029831081,0.4231034989823106
535,-0.564803351,0.2961695846287402,,-0.826965844,,0.8680664988511725,-1.936001129,,-0.429291371,-0.133829858,1.012674081313264
536,-0.501628556,,1.923627220422718,,0.29171100909410663,1.9947464184091128,,1.814675348928969,,,-1.32312057
537,,0.3071083625824217,,-0.62404144,,0.8973614590200242,,-0.316622805,-0.250782534,0.9924766135830533,0.7445543706104943
538,,-0.667150514,-0.668587857,0.3793589196671123,1.5275320647572548,1.145990308,-1.251852212,-0.26407597,-0.930603555,,0.4885504838516266
539,1.6044099960353544,-1.422600649,-1.618865293,,0.2873106025759928,0.6207548206407568,0.4374484348615332,1.1756854032310164,-1.763085594,,0.209342029
540,,0.7314943098048676,-1.323425427,0.004956697,0.23627077058901358,1.1557510374984181,-1.585254623,,-1.085235291,0.5054960442082751,0.29827447597042367
541,0.7772165364561262,,,,1.3609015874770531,,0.6123449200984505,,-0.258726386,-1.210773578,0.12538005671106633
542,0.9429557561096632,,-0.178351435,,0.7155380517039994,-0.62663156,-0.684583689,0.098915479,1.0063904776197492,2.287450000653147,0.23223256100055917
543,-1.5074812,0.3153420177865781,-1.086535026,1.0188112432067427,-0.938544547,,,-0.076198939,,0.4837013936085136,-0.833815953
544,-0.005767546,,,-0.052958664,1.1617347900146988,-0.707738779,-1.602274727,-0.034026003,1.295952688284265,0.1609421366160508,-0.885806769
545,-0.199669799,-0.870347018,,-1.029602595,-0.725394258,0.5700341960840228,,1.2745906653813397,,0.8992310718111097,-1.635047508
546,0.5581170119496541,-0.161123517,,,,,0.8067798305481017,,0.3717676405528632,0.9245753565951862,1.5077406518229708
547,,-0.478277138,0.47367189081680144,-0.386472873,,-1.061192189,,0.6354093010182902,,,0.19397365538261047
548,0.6706143105064207,-0.532735673,0.016505176200309918,,,,1.9087903584569665,-0.703879341,-0.985874975,,-0.636940697
549,-0.254501053,-2.354550614,,-0.544570732,0.783759767,0.35241937901004006,-0.600696628,0.5899608453629039,0.7232630598237696,-0.76854579,-2.725883926
550,-0.493024255,-2.225363187,-1.090659974,,0.074166177,-0.945382679,-0.513451987,-1.225330682,0.17111389853127063,0.4257145945849076,-2.557630265
551,0.40236534841982236,,-1.541072997,-0.619953664,-0.407306672,-0.403295313,0.074981218,1.4255413723710189,0.8120962126845997,,0.9538190798596673
552,0.6784028752966336,0.6403023676657362,-0.806067473,,-0.160376636,-1.40995349,0.45520272463714184,,,-0.037453085,1.2741269580920473
553,-0.719085479,,-0.043450635,,,-1.154585614,-0.894283022,-2.20994446,0.564742258,-1.212210024,0.3760624854558069
554,0.1325697098956523,,0.6023528388925202,-1.204016914,-0.065161618,1.670280420787749,1.7143146799843163,0.9873230940269508,,-1.005106389,-0.008086396
555,0.718621625,-0.158021229,0.5605282752728444,-0.632843455,-0.172933113,0.16414736007642475,0.2462780914938584,0.4937227144602481,-0.579194985,-1.343284452,-0.285123226
556,,2.489254169023358,0.44742071120237864,-1.323992095,-0.773195117,,1.341115611681286,,-0.124332821,0.19593206444396905,3.7882586128259725
557,,-0.343601094,,0.6211975594529023,,-0.082591462,0.40524009130643124,-0.474491229,-0.845772795,1.0264256805472187,0.139329391
558,0.38749584781446095,0.49036859940188254,1.502115147994613,-1.054842334,-0.552026268,0.15793334883469554,,0.7831365352724501,-0.187399221,-0.992532807,0.8192282033693808
559,0.065771675,,0.9346820628963304,,0.46114639135983565,,-0.188222521,,0.288838352,-0.333124766,-1.398983779
560,,,0.6328391323516083,0.3784669392929856,-0.087959051,-1.261123731,,0.10140003340525669,,,1.7911033435048254
561,0.9213301978776851,,,,0.7709815891931486,-0.390770942,-0.107211169,-0.102713947,,0.47268309223861316,1.5846494829727649
562,2.534992746099831,0.18975656116265244,0.6625981504252507,-1.686476706,-0.484899993,1.2288150027166052,0.40231539135661587,-4.389114585,0.6740232023161967,1.918164394628769,1.9135964600112998
563,-1.995907586,1.5193876756455122,,0.9379989450534133,-0.008648626,,0.4461378272397865,,,0.584827637,-0.421709927
564,-0.411676112,-1.861389755,0.6918640223370642,1.7497539194462957,1.129580854227459,-1.98787583,-1.514894407,-0.845967742,-1.592975451,,-3.673390686
565,0.3934158051805228,-1.430253283,,0.601103944,-0.548159125,-0.172521986,,-0.332262156,0.007384974,0.16874759522818958,-0.881102496
566,,,-0.264343697,,1.002031993310248,,0.31759489083167675,-0.186171063,,0.5228796669176042,0.32964313775732745
567,,0.38614690099219057,0.028255372,-0.303934677,-0.328142832,-0.508120992,-1.645801172,0.38289509516169207,,0.8496702524484937,1.3803878096682958
568,,,,-0.875109642,-0.99368492,-1.733922403,1.5326278923931278,1.371067390768662,0.600745163,-0.896088808,-0.75282797
569,,-0.351719162,,1.437259080436076,0.6589105844808723,,0.24872226031901956,-0.3970308,-0.611804883,,2.3064013962453815
570,,1.1445933388273806,,0.020308006560405812,-0.994934444,0.22687301801273724,,0.4307192564699845,0.16673516963335916,,1.3506326778562796
571,0.8671818141120127,,,2.5703219809445987,-1.508373387,,-0.00791099,-0.462582814,1.0363742425589795,,-1.420260243
572,0.1523003725473193,0.7972725611692801,0.016750709,,0.15134693365674112,0.19528209848970435,,-0.543450327,1.1473776817998096,-1.33545685,0.1774127043592696
573,-2.157557174,,1.370744507474978,0.042381228696125636,,-1.858487938,0.45225412270219334,0.6612751088830449,-1.781732499,,-1.999770665
574,0.7656955258921091,,0.5835250918333419,0.6536827088113185,0.5207208987017389,0.8684723215011957,-1.818757769,-1.501059434,-0.7360079,-0.129820172,-0.14963147
575,0.3881369233081794,0.32468165322885006,1.1171058114560313,1.148495298580351,,0.23857611005047125,,,0.32179136904849476,-3.408712076,0.095374538
576,2.4112440396396844,0.5664086773974751,,1.927369755230228,-0.34743117,0.13251938582805775,-0.48711581,1.6519918374433393,-0.104984706,0.14948410073950924,3.970560419284838
577,1.2037821530254462,0.5851394574610765,-0.054348065,1.110390972357463,2.538483229427952,0.3174104487994213,0.11676008787256639,,1.3104295008315177,-0.599197735,2.019006692620405
578,,-1.537442949,-1.183867863,,-0.055936994,1.7690833257701195,0.5359928049252244,-0.91207851,,1.3747486832306544,-1.203790324
579,1.1266103486291923,0.028149910224203063,,,-0.993327127,,,0.20535568225145748,-0.775609479,0.4103687026715378,1.2537576655777771
580,-0.470008719,-1.394115844,0.7010360268721068,1.1178344005497223,-0.310906672,-0.377235674,-0.961565391,-0.1499356,-0.562368383,,-0.586161275
581,1.892168830399606,0.4664928167495073,0.5723951080293523,,0.7710362167598054,,0.2725526229714672,-0.269030484,0.438463625,,2.8978253866844734
582,-0.382660261,,0.14623705696550768,-0.204269488,,0.5076617688887175,0.9653421122427754,,-0.391197503,-0.538711897,-1.60372377
583,-1.10942103,,0.2023181805583551,,-0.174929882,-1.978665667,0.9263767478332465,,-0.034656351,-1.426693421,0.5296208660839317
584,-0.582353599,-0.279591154,,,1.4390750834862203,,,1.4461041099431382,0.5697078815226975,-0.036707196,0.594199025
585,1.0091119062550553,,0.6485658379660353,,-0.841460153,,0.7796210207358992,-0.021346419,1.1368686334505633,1.3152366287442812,2.2228741795890965
586,1.1991704686772062,1.2055405644802868,,0.4826354994557758,,,,1.3247369656272514,0.4607420101184635,2.017809371605892,0.9589808850714586
587,,,0.17752122551705124,0.022480296153736364,-1.279390088,,,-0.647047639,1.281230563762572,1.1582226687959571,0.3809076152939721
588,,-0.362191134,-0.050975865,,0.7825181806723981,1.553564668,0.36814655519840694,,0.8971944180330614,,0.6243520035865952
589,,1.7059402787087732,1.9982889833413344,1.1868913445990807,0.025674453657999224,-0.216693254,0.5760695035613909,,0.4337691222144516,0.4545318718688109,1.742446643127772
590,,-0.327891063,-0.162134507,0.135425985,,-0.239713779,0.052612076,-0.86537766,0.7166310664731552,1.3666791787182826,-1.881039543
591,1.6244978459567558,,0.5743542832792355,-0.153550322,0.5280186796945225,,,0.13775369227712947,0.45192228339364876,-0.294152435,2.2208732418498673
592,-0.242496792,,2.710546768846383,-1.204366949,-1.259471204,-0.957152828,,0.895780511,0.591252942,0.17203113678046833,1.8986464786062154
593,,-0.692086157,,-0.020094548,-1.584216339,-1.161310205,-1.121566061,0.7641082236837743,,0.6110612,0.7593666084745916
594,-1.83965499,-1.483566686,0.6632154402564954,-2.778669642,1.2246293575998046,,0.8433448919249784,-0.888584625,,3.208160913916495,-3.257491136
595,,,-1.808162714,0.4267689222175041,-0.206772164,0.1297823224618433,-0.911686276,0.7805411094965004,-1.448357838,,-2.719892454
596,-0.409250307,,1.5949368233406982,,,1.2213561293133421,-0.798145705,-0.084989801,0.12103793966357433,,-0.810743301
597,0.437517713,0.17629262109645927,-0.199879587,,1.3045920856783244,,,,-0.553765154,,0.37236030857716484
598,-0.750375308,1.498420275650323,-0.206599261,0.7044116685560984,-2.478756518,0.5683113089658791,-0.161352704,-0.481440023,,,0.4418760037545906
599,-2.12387492,0.9222479411719373,0.24301756134819305,,-0.966185372,-1.469857516,0.2238927070680576,1.613440960225359,,-1.382761606,-1.061029577
600,0.22511672703840255,-0.053342962,0.8640436260742304,0.6067331774117265,-2.985822534,0.5452422044284568,-1.00347941,,-0.18847341,0.41097110903001155,1.2903357748097006
601,-1.64073461,,0.7633388475315999,0.046976196299497744,-0.86762363,,,-1.511222686,1.0644704608191784,,-2.420569831
602,-0.0958345,,-0.14671663,,-1.336410088,,0.089012254,-0.643755614,0.8546730864913044,,-0.728259405
603,0.346680749,1.6194351580732922,,,-0.301680776,-0.635802557,-0.302925794,0.5438072479179061,-0.807243805,,0.7929233238190316
604,2.133160518003324,-0.061883235,,,,-0.059746179,0.876830896,,0.8306235475398316,,2.003583856504265
605,,-0.400998479,-1.197054355,1.9893595585816115,-0.096381814,0.644514089,-0.536869133,,-0.233880511,,-0.068594442
606,-0.520731791,-0.870531973,0.1554642443691435,,,0.35375047837249485,,0.7192752369203216,,,0.017128095
607,-1.08389629,,,0.29005009166375534,0.079496063,,2.0554768586186185,,2.0518127559389576,,-0.351525517
608,-0.812401159,,0.3621249759426975,,-1.073000154,-1.372514217,0.777355063,,1.8120338910787854,-0.685706621,-1.488235599
609,,-1.289335197,-0.335039023,-0.518845313,,1.017021806418191,0.9910666908314999,-0.842812272,0.9984679046229995,,-0.535865018
610,-0.324596896,,-0.559935794,1.7423138461962333,0.30741076649402355,0.17461184750120493,-0.262246859,,1.3050104888464247,,-0.931731109
611,-0.273615055,,0.14587197828259946,-0.701225993,,1.4520881320393144,-1.313628109,-1.128146737,-0.483158555,-0.43679556,-2.115492329
612,,1.0017092200148388,0.9443223521182641,-0.264365694,-0.286313407,-1.451705414,0.7817402280478173,0.49105460480878543,1.2859973646782836,,3.8390555296519544
613,-0.141779146,,0.8918975755070955,-1.470215622,0.7360561337383746,-0.020495562,,,,1.447712983,-0.378654796
614,1.674684666741395,,1.9620056638422476,-0.042941083,0.9533035516427811,,,-0.677509117,-2.060528947,1.2870922599469117,2.358269832079354
615,-0.641632439,-0.80143878,-1.179971682,-0.204359437,1.7634923105597426,2.0937788508227175,,,-1.03435777,0.9883377412115197,-0.363355303
616,,,0.072573081,-0.477418621,1.6142460943748966,,0.669823421,,-0.066788679,2.083210959059034,-1.277006625
617,,-1.847089586,-0.313425833,,1.7111015603628703,0.2442782822759085,,0.034157944,-2.607365529,-1.084961303,-0.520762115
618,0.036443726,0.8456753684533224,-1.941314121,-0.381155308,1.0096857385188218,-1.451453324,0.2291828347841731,0.065974503,1.7143803203566024,,2.0063013171084645
619,-0.171600598,,-1.326348668,,,,0.848406449,0.5541614850821731,,0.13669920332721244,0.5463147938908182
