sl,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Y
416,,1.2639361200704073,0.057172903,,-0.751827797,,-0.776616749,-0.276886035,,,0.7594559533372128
417,0.4535482043936526,,-0.812911101,,,,,-0.446064799,-0.144243831,,0.43758652482053984
418,-0.84361945,,-0.853205958,,0.9408688692072462,-1.859593055,-0.209807654,,-1.686088048,,0.8637488641296593
419,-0.284986898,1.7366012211711248,0.6719911341785034,-0.15645711,,,,-0.25265265,0.683714693,,-1.762269495
420,-2.719146974,,-0.359129532,0.6381508520846696,-0.274717569,-0.79785712,-0.037253632,0.9832235970261837,1.7040001713083897,0.5046505083069094,-3.46730435
421,,,,-0.193574629,,-0.416142663,,-0.503522905,,,-0.771315064
422,,-1.778991243,1.385771765587341,,,-1.751963553,0.3666734918431658,,,-0.958652693,-0.165294007
423,0.4109252172066021,-1.661579876,0.022632865193139555,1.0167559348100965,-0.05669632,0.24569345991229216,0.4331255702521747,0.1898276373913414,0.4099677856543108,0.3464265721946574,1.5222321063372364
424,0.10868860994660985,,-1.413917587,-1.086305353,,,1.3235256330815024,-1.176451962,1.50456584,-0.30296652,0.8044520144913787
425,-0.493724233,0.20782637644128688,,,-0.63848025,-1.807819848,-1.670649372,1.0489408395220918,-1.213795373,,-0.418813889
426,-0.148267836,0.0740789,-0.212742687,-0.196431918,,0.2318374877525148,-1.050036652,-0.343085457,-1.722973867,,-0.40038718
427,0.7021881099510683,,0.090012214,0.11921497590819982,1.1036368607215765,1.9511472535916197,,0.6123223622394464,0.958275823,0.4970722204260965,1.4912776597293385
428,-1.087782015,-0.356944032,,-0.116505792,0.32929621824466676,-1.00956552,-0.669061594,,-2.728932983,-0.150158076,-1.417006096
429,-1.541968737,-0.617485303,,0.034335159,,0.2469740304319771,-0.797851668,0.8575953184206211,-2.647159443,-1.796243196,-2.379024046
430,-0.439563172,-0.214628827,,-0.420260633,,0.504817976,-1.771882365,,,-1.962157203,-0.151888385
431,1.1664871503182135,,-0.914917077,0.28746658642404815,0.034758131972987265,0.36650294188513244,0.091880947,,,0.607523808,-0.159820457
432,-0.382887976,-1.356993727,0.9967932089259064,-0.234217303,0.227838273,,,,0.6732801413766452,-1.163037873,-1.095047702
433,-0.057596021,0.3055878219635738,-1.524916143,0.5236313926710456,-1.810264635,1.0717389723470112,-0.062563463,,-0.353802468,-1.327495902,-1.914359495
434,0.3172187590960868,-0.663954926,0.6769858634220582,,0.7250354233774059,,0.7847074950158209,0.909952672,-0.758995503,,1.1682155567302783
435,,1.0230497097575506,,0.9572446198921865,-1.781210829,1.5521220387298749,1.916503862910633,0.7538482039404881,0.9732696061267249,0.9382734292010099,-0.261621131
436,0.31447430843144714,,-1.496255295,-1.454530653,,1.228508481,0.40901240116597026,,,,-0.247366146
437,,,-1.085864942,0.5077610022752582,-0.736358752,-1.749947609,0.7328009131562997,-0.590564753,0.31542934413896034,,2.6732669374689415
438,1.444507446620161,,,,1.4416667728720274,-1.195060316,-0.038440444,0.8806516938756308,-0.781755884,,2.5641938250922838
439,,,0.022216308802602558,,,-0.807479989,-0.60799991,0.4735774986839901,0.5766529419472961,-0.142465392,0.10833200500682888
440,1.0230102543240407,-0.422564547,0.4691300724506456,0.6982495968617661,-0.657030367,-0.544758862,,,0.16626496663312945,-0.385961146,1.3746054346944696
441,-1.055649695,,-0.857383842,,-0.617446467,-0.533215949,-0.486758249,,,,-0.403765363
442,,0.1580053339532991,,-1.439098225,,0.5449650939118149,0.8108598053879659,-2.006132238,1.0037241027768968,-1.97147664,1.8762253806137101
443,-0.094869725,,,,1.5222723638056816,1.2338487638115518,,-1.183660895,-1.672089978,,-0.471746728
444,0.30451185922331775,-0.555386423,-1.06569717,0.42672634061750886,-1.294617066,0.370924825,-2.197898105,-0.657385204,0.5274691914690233,-0.043591063,-2.180286268
445,0.38378454593134237,,-0.21846908,,,,-0.611635614,,,-2.18211661,1.4742712390931094
446,,-0.262835169,-0.449125352,-0.531235654,-0.784239087,0.065909056,-1.070978403,0.49373850292291155,,-0.249174482,-0.648355251
447,-0.397942437,-1.891622391,0.5041908844701581,,0.20370052396311777,-0.670830705,,-0.638878535,0.8995829910757075,,1.6335946155398466
448,,0.2560197404885702,,,-0.764960995,0.9985206938581993,0.8278907151845597,-0.077941396,0.6732207623910258,-1.483878975,0.9248207102503099
449,1.739394197891559,-0.641373393,-1.080938919,0.937673363,-0.077141854,-0.617228398,-0.955969163,1.328967086845346,,,2.252999137996526
450,0.46636768325945444,0.7172690400047714,-0.317208151,0.8976295898977165,-0.518722097,1.3356941556573476,,,-0.805464917,1.0979045944737267,0.2551025726510131
451,0.2848736621461961,-1.005571725,,,,0.4994880199890701,,,-0.303032253,,1.4337285207400203
452,,,,-0.312817091,-0.244599727,0.503962865,0.3082835839541438,-1.592865429,-1.352334206,-0.480335948,-0.304416508
453,,0.7214691,1.1711034914541507,-0.020716096,-0.485445171,1.2401148258683643,0.7361801051376152,1.8159671927759462,-1.039873972,-0.368366582,-2.860658898
454,-1.111477099,,1.8857494441312774,1.2396652736715463,-0.875545834,1.5629049220799867,-0.486298413,0.24989978888023176,-0.280395298,-1.789618785,-0.188473444
455,,,-0.831901667,-0.182981375,-0.844551087,1.018500433839969,0.087347835,-0.490010897,0.8174345029487334,0.20115339809201793,-0.011750026
456,,1.524812878339645,-0.025243554,-0.557898175,-2.278709484,0.38271579450868637,,-0.932888279,,,-0.616012555
457,-1.069283581,-0.277992766,0.19920421214159617,-0.76428884,0.5360926118226529,,-1.937298505,-0.647832661,-1.271810084,1.0916318520847292,-0.37537162
458,-0.524910352,,,0.056091324,1.3384950243228093,,,1.114352237794733,,,-0.011407039
459,-1.46988689,-1.479492583,1.392764490715827,-0.839768993,-0.971096964,,,-0.483236695,-0.272551523,-1.667111022,0.093011143
460,,0.5436054411577059,-1.119624624,,-1.488892461,0.3808793339954671,,1.9414722577172976,-0.318775454,,-1.796129707
461,-0.37743623,1.0616765707513227,-0.498028197,-0.887662457,0.041763559,0.5772991901045805,0.5707568073558259,0.3354839068882163,-0.501464775,0.014790495359951167,-1.327049767
462,,1.3470195494940267,0.049360518283104796,1.0251432319299472,0.12504393560866087,,-1.415052709,1.514239993844466,0.9227478015180374,-0.757321691,-1.258871352
463,-0.852219618,0.816275839,-0.11180477,-0.467958597,-1.024953049,-1.37807867,,1.4180587199626515,-0.574508353,-0.136969102,-2.327054754
464,1.2600345616793376,0.7206493701864538,-0.100353348,,-0.93755407,,-0.413061356,,,-0.598204567,0.7563074447095413
465,,,,-0.685151066,0.5497456111195753,,-1.7892842,0.8476537450464258,1.8447701330018924,-0.647200097,1.7143013049435882
466,1.1902222945994312,,,-1.205183995,-1.55301027,1.3064385449161227,1.4459410053603718,-1.597330853,,,0.8417870000639678
467,,0.10956958026764023,1.667558996296124,,0.7015177165757809,,-0.826676631,,,,1.7010803717808622
468,-0.715618879,-1.181189431,-2.439365384,0.6599443407434898,-0.460226006,-1.343701863,-0.579603343,,0.0288168,-0.471476449,0.11290053774177095
469,-0.339565437,-2.017954139,0.16486497922737392,3.313081140127288,1.3722150534755122,-1.788442865,,-2.161392101,,,0.1528044047489201
470,0.2584652435052528,,-0.388960373,,-1.338385599,,,,-0.309881589,,0.6296530248088928
471,,1.4854307194984813,0.069324165,-1.137462931,,-1.138206022,-1.557982159,-0.94956316,-0.084484146,-0.420578682,-0.485742038
472,-0.612149346,0.2489435353004401,1.0278795608536013,,,,0.3489793913780024,0.44129357976039774,0.5793498663607334,0.004234136,-3.135058181
473,0.21310570549597688,-0.243762423,-1.172315804,,0.11015976498584519,-1.141349409,-2.402263513,0.44157159834969123,0.9655394879624629,,-1.020773377
474,0.554993588,1.130455543398652,-0.992661478,0.9666799670635716,-0.342761929,,,,,-0.116604336,-0.160376392
475,,-1.520400834,,0.7146796906341396,-1.503975343,,,-1.789069999,-1.438249589,-0.205949867,1.1905580669577216
476,-2.046374575,-0.82535727,,-0.245581445,1.938023366082551,0.10991755957298664,0.67792527,-0.717017776,-0.692327587,-0.745118843,-1.357863347
477,0.49132978562952573,0.3657862487667492,-0.935202119,0.589268879,,,-0.825307523,,-1.096154363,,-0.507606946
478,0.5527505521880268,-0.657187597,,0.24123466294639065,1.426075518691838,-0.139089405,,-1.301128633,-0.47856728,-2.205590328,0.7606082747115119
479,1.5131200559868045,0.6607269888012116,-1.27818307,,0.32943455912843134,-0.208814431,,,-0.058732922,-0.925682686,2.131369915951213
480,-0.61909713,,-1.112502488,-0.375678514,-0.292660714,2.467548746408485,1.1254675674509862,-1.245382264,-0.450098404,1.706232046082681,-1.727968385
481,,,,,,-0.595125639,0.7474372397489205,-0.355550389,,-0.239255209,0.8730555363003385
482,0.8214081471007534,,-0.600147302,-0.762327424,,,0.3436459957707678,0.6712323758984813,,,1.1404688495125703
483,0.15472679185033128,-1.233965453,0.37475477816590336,,0.398602679,-0.36746367,,2.2956528732039105,0.7605714291610766,-1.509842085,-0.864191964
484,0.098488164,0.9028644375483191,0.5428853111410361,,0.19378838538117482,0.006974113,-1.37721222,0.8734023596351963,-1.117506956,,0.7774079383180093
485,-0.403291927,0.067359035,,,,1.6458600572351891,1.6254780732896559,-0.557434566,0.2422425104234505,,-0.651485799
486,-0.665694966,1.3573751888388939,1.026856535717009,1.6780379419156515,,-0.536177708,-0.572505872,1.4581428687321676,,-1.197305535,-1.305263113
487,1.8176914175319907,,0.3603224842574604,,-1.218432541,-0.092842687,-0.736246841,-0.79292517,1.2609145686683871,,1.6445774718293529
488,,-0.299452626,-0.447784436,0.8269220701408764,1.3035048177037802,-0.809678109,0.30700759798592603,,-0.306914807,,0.1539407012438434
489,2.0717732436957976,-0.893623488,,,0.067702357,-0.075425384,,-0.626406843,,-1.141485838,2.217674141757666
490,0.9552855387777961,0.094230161,0.3007949211461397,0.39683472393384744,0.1215700187135699,1.3178960977083867,0.2578528947758098,0.6304438064835457,-0.35964034,0.7954108733317327,-1.527013655
491,0.362055726,,1.0426970267726576,-0.887400621,1.678825566638194,-1.305072786,,-0.570352918,0.5273879016045605,,0.24795741672327443
492,-0.763027693,-1.530457431,0.3285351579296565,,0.6657652644248789,-1.645767432,-1.176238744,-0.727712573,,,-1.203412562
493,0.034412004,,1.151254074198227,-1.402089856,-0.459251616,0.38912849833369867,0.3554984428370479,-1.280886768,-0.851211812,-1.013008913,-0.868205794
494,-0.59921864,-0.210709532,0.3937650746744486,,-2.082941132,-0.400140164,1.4010885258622694,,0.8628432025682137,-0.212386907,-1.558440746
495,0.033907397,,-0.403340248,0.33482618410225373,-1.58207025,,-0.365443513,-0.454987694,-0.25413287,-1.47304159,-1.052610033
496,0.3839520685929618,,0.5031340741264401,-1.599090784,,-0.100241191,0.4443792300181448,2.6024321086727245,0.2410893105372842,-1.329981953,-0.499896075
497,-0.655922359,-1.40142033,,-0.233947117,,0.10464428053045696,0.030747239160201407,0.06803309,,,-0.775944188
498,,-1.017598388,-2.165979284,,0.47724337256013666,,-0.948928643,-0.266993538,1.4413261483733342,,0.7626622644893339
499,-0.26368357,,-0.28875909,0.5393363919643223,-1.240038089,0.22727816329697403,,2.0950047682890354,-1.025445446,,0.099100152
500,-0.590517915,-0.155993083,0.23760573886805234,0.7924056432989137,0.8411933959437832,-1.582511694,,-0.927873241,-0.880939152,,-0.20389419
501,,-1.884944886,0.23243526823939265,-0.016943296,-0.311648988,,0.37064934888992657,-0.659609718,1.660557712202226,1.6934275752013543,0.6716916806185114
502,0.043489978,1.2623461050786682,,,0.082925747,-1.012637979,,-0.138722379,-2.202138036,-0.11421399,1.2412611008194938
503,,-1.414985251,-1.000726537,-0.74615236,,,0.3926688191520434,0.48208034000616456,-0.463368442,-1.477778195,0.9151718200219512
504,,-0.291958181,,-2.023273032,,1.0341863830151634,1.6583616468169888,0.46287167112132416,,0.054316743,-2.212681015
505,-0.450793251,0.3502324797779489,0.25616058391218577,-0.227571256,-0.853318417,0.074823151,1.4663806357658984,-3.491249266,0.6708970231834563,,-1.178365593
506,0.6099857009260954,0.27026053660168387,0.9173634125469171,0.060288416223137485,,0.099652358,-0.300341918,0.3121195586372894,,,0.874983192
507,-0.748031463,-1.118100925,0.2232926062581187,-0.277239474,,-0.043860488,0.1590248859428613,0.11722384833497052,-1.237355222,-0.129549425,-0.967964173
508,,0.4010051587544105,0.7155441598678809,2.965668186997861,,,-0.826114525,1.2748954665366228,,,1.5400472496715742
509,-0.296758597,-0.381224069,,,-0.927068455,-0.344763416,,,-1.033135048,,0.7500767595361321
510,0.030765103337002664,,-0.470963671,,-0.756615973,,-1.323115378,0.5463477695043147,1.4286194156455845,0.3884656979724711,-1.401863403
511,0.4955561678508572,-0.437294982,0.19354231695174492,-2.010675186,-1.642354292,,1.6178837930356342,-0.360710253,-0.848808513,0.44226071164587816,0.2745821293125595
512,-1.097923225,,-2.030170025,,-3.355894061,-1.479443175,-0.861578404,,1.4967880432186127,1.09668784,-1.175485947
513,,1.3865929759655968,-0.984858418,,0.045974982,-1.194544114,0.9359615220974221,,-1.3854939,1.131640915481963,-0.903723691
514,,,0.3228767991399738,,0.4956391957677559,,-0.078678212,-0.598774086,0.014799150653509478,-0.46246172,-1.355892422
515,-1.057043094,-0.18822315,0.4918197294664185,,-0.123794506,,,,,,-0.174189748
516,,-0.242367287,,-0.717572019,1.2424426687437575,,-1.263825037,,-0.193155635,,0.14531928955715046
517,1.229681789,,,,-1.688939706,,,,,,3.096022442750864
518,0.21430062359055166,1.1744473396678408,,-0.292927638,0.7396694964181888,-1.817903469,-0.429444982,-2.781401611,-0.190214483,,-0.121413776
519,-1.302492183,1.089474607095905,0.4063758797713365,0.06586164,,0.41951645369491825,-1.588548606,0.7953622223707439,1.5409582534253286,-0.050401393,-0.597231848
520,0.6595704809075031,,-0.238016699,-0.465924954,0.7364697009483147,-1.769644017,,,-0.877434865,-0.817458654,-1.938845522
521,-0.317387958,-0.18003272,0.38807127523211205,,,,0.15676735199156874,0.5451238270904499,-0.276996661,1.5235981517424235,-1.096929921
522,-0.430902535,1.3558874467417088,1.8919429038657505,0.44926040259123445,-1.368218764,-0.767538598,,1.027132090244658,-0.286481987,,0.074978162
523,0.46725064310207315,-1.43776471,1.9228907291433046,,-0.023303823,0.894879599,,-0.000550505,,,2.6460254326672716
524,0.15413439068811804,,0.7969802240882455,0.1835118401013091,-1.335692048,0.23104161777917936,,-1.042807379,0.762651414,-0.317230891,0.795672817
525,-1.798300328,-0.229714885,,0.098080726,1.2113047488826325,0.4522089425044731,,-1.105197813,-0.737651416,,-2.294800322
526,,,,-0.732184007,,,1.1731479162330114,-0.709235722,-1.532267023,,2.4172549337725675
527,-1.480798568,,,,,,2.2399165593709416,-0.233623044,0.8221370124724032,0.23466944329286163,-1.193107764
528,,-0.60663688,0.959055042,-1.345210873,-0.769693704,-0.01935371,-1.282587908,,,0.4216474100519772,-0.26107428
529,1.6169410257473955,,0.49700326249713206,0.098263724,0.7880968173367351,1.397655044049107,0.040242017,-0.996911278,1.0559871401895422,-0.596394116,2.769456731431846
530,-0.394623349,,,-0.917777843,-0.00829065,,-1.106116031,-1.462690441,,,0.7823251197495487
531,,-0.277400755,-1.508566035,,-0.109413261,-0.800992656,-0.172998739,0.24019549553049918,,-1.891319989,-0.197823428
532,0.22786894,1.9748515818944181,-0.226540327,-1.305524943,0.1612371132978301,,1.5739632289409873,0.2686663567832615,0.3133321799590295,-0.058139887,-1.606406157
533,-1.379498075,-1.566681588,1.6410698347616537,0.48489027651088223,1.1189983022210623,0.3572561998792989,-0.20934986,-0.298647528,1.1695677403418923,-0.379432413,-1.177204667
534,,,-1.636745347,,-0.992763,,,,-0.337555317,,2.3233887745805912
535,-0.406928075,-1.932773877,0.910446124,,0.013149423,-0.377522194,0.7576462372035002,,0.17638482875735775,,0.29743924953265033
536,,-0.043037699,-1.21498075,1.3985596891245382,,-1.865675205,,1.1220627101720673,,-0.743004349,1.653722025982567
537,,,,-0.550874991,,-1.30384255,,-1.000097194,-0.524986498,-1.55343605,-0.722141163
538,-0.413935208,,-2.109093172,-0.208529768,,,,,1.6831421412915488,0.086529613,-0.026081739
539,-0.738950889,0.03066839,-0.980609199,0.8420980066464302,-0.66288662,,-0.855269291,0.3057381203569804,0.3525809564096389,,-0.211327301
540,-0.226802797,-0.445298428,1.6981292220269513,0.733353158,1.376885805436812,-0.038310783,-1.069441903,-0.850525102,-1.146628978,0.096138372,-1.347670058
541,-1.172487329,,,,-0.214850512,-0.738576313,-0.136698131,0.018632558959237697,0.8467737929342661,-0.710424704,-1.019419576
542,-0.280028058,-2.618865243,,-0.85596034,1.6792088412129684,,,-0.789876315,0.17943485876803553,-0.646402885,1.793425458678291
543,-0.178673629,2.217655598031999,-0.413193156,0.5155855495239621,-1.431491573,,1.071134769586939,,0.7958778362686838,0.4181562632174066,-1.686458459
544,-0.829294555,-0.140824819,-0.884399622,,,-0.074451284,0.32185416986660714,0.4760834352727497,0.085720849,-2.451464108,-1.989491974
545,0.13488675714811052,,1.390592163492012,,1.2226313195596137,,,-0.013799946,-0.161852513,,0.068176384
546,,0.23779516974839215,,-0.890695976,-0.310556533,-0.032854391,-1.286112377,-2.517365054,-1.285899747,0.3836957892562807,-0.858265151
547,,,-0.333212145,-0.272768898,,-1.777594539,-1.417084713,0.31766635767792395,-0.512137847,,-0.653319374
548,-1.381933124,-0.291771765,0.25370785773776566,-0.168952245,0.38650723811452525,-1.069266641,1.7599864897789703,1.0346589635087193,1.2083826698233708,0.4386379091939253,-1.563607208
549,,-0.530682747,,0.7092126147797336,2.059495745783397,,-0.03884182,0.5680164899040305,2.012711869559758,,3.462032516468673
550,,-3.369536068,0.8187375254006619,0.26805060050823154,,-0.07548321,,-1.027274949,-0.792994023,1.548886147161064,0.168212815
551,-1.049032928,0.3140045130389704,,-1.319278961,0.5573568803068089,-1.17599121,0.5391623259805276,0.9472371789940522,0.44854728921201303,0.7012956875518466,-0.771607568
552,0.7757084818280099,,-0.081408642,-0.804557041,-2.227722958,1.8746441485987846,-1.147475865,-0.245507206,-0.403468125,1.2898670374725243,0.7363014637376718
553,,-0.627466864,1.3552182301447149,,,1.2735034669548286,1.8541723453153132,,,,1.2131671115330498
554,,-0.410381316,,-2.096858953,,-0.784763205,2.138202183452081,0.5748212147017645,,1.5185191785568724,0.668230589
555,-1.507198159,1.0652601059710491,1.3958843834641035,-1.016765239,0.7808089254936543,-0.362756756,0.6301584974024012,1.2625460737460337,0.13833123961254382,0.9057831014294415,-2.91201957
556,-2.063465698,0.39676539797832566,-1.482130049,1.0937429621195436,0.1409089094871859,0.3783185684947347,-1.446208262,1.1769787634338655,-0.110420801,1.5838990720691966,-2.150036843
557,1.1061681816586766,-0.312984142,-0.395335077,0.9601070232804866,-0.044925447,-0.289592606,-1.252417489,,-0.48476377,0.3919410438468466,1.0564928788322512
558,0.6900459369597159,0.9423354,-0.619744381,,-1.067169113,1.6629778815572016,0.7297747664596844,-0.253232807,-1.540187449,-0.407675108,1.2636939782529917
559,,1.5446134967508605,,,0.2811828304969848,,-0.474288853,-1.212475201,-0.416922516,-0.085241123,-0.736182459
560,-0.669882675,1.075803809700523,0.6685893523926814,0.4107996565232792,,,0.47192167254975687,0.28391375945213654,-0.032132291,-1.36102294,-0.638411636
561,,,1.6591020880887344,0.77621887,,,-0.892971164,0.2767386296578323,,-0.275463403,0.5651743243971782
562,0.6062662887447225,-0.734055134,-0.290367444,,-0.61315356,,-0.438781346,-0.713818877,0.7907737889915756,-0.514712329,1.5571538222471046
563,0.6519951925586214,0.5514941086621182,-2.847711894,1.1756812578899354,0.009027952,-0.908343334,,1.122472971512481,0.5546694945709791,0.11874957038034681,0.41708111347141175
564,,,,-0.212322257,-0.591639981,1.4339933603258397,0.10640227422172628,,0.2638216284287602,-1.021547148,-0.985679107
565,-1.149960823,,-0.374338955,,-0.900322537,,,0.6483326707652208,,0.18850991935548422,-3.776917156
566,,,-1.582948255,,1.0850332115556394,-0.429224145,0.2126083672714977,,,,0.21614604881287625
567,,,,1.2099160431210885,0.9331584166988077,1.420604838901757,-0.21930463,-2.095267875,1.309727643368169,-0.344435207,-0.455057947
568,1.1872518043759426,,-0.90930323,,,1.9061505554531644,-0.993106992,,0.6924590404297315,1.753076957681056,2.594053619498021
569,-1.174613773,0.30665111422200303,-0.461204377,0.727593075,,-0.569410722,1.3374202375896356,-0.297470382,-0.14543178,0.72215801,-2.417640114
570,,,1.0650082356746142,-0.805596784,,-0.152852347,-0.008854187,,-1.03040069,2.170601567443772,0.33349304683530895
571,,,,-0.860140106,,,0.3567406653043188,-0.984443776,-2.637317866,,2.825623137096077
572,-0.004608761,1.2133301056822345,0.21500241196887937,0.2853423446604819,,,1.4389687745012338,0.20860385649811697,0.4470163052574623,-1.086658191,-0.017309107
573,0.999267203,0.10411634045735402,-1.54452424,0.089803798,1.6804749608411673,,-0.147996976,0.7131943340207747,1.909184712445202,,-0.961881251
574,-0.082904221,,1.3305630416994427,-0.469464538,0.6323434436919618,-2.546652949,0.9325349421506443,0.6912259160323857,-0.748900986,0.8041546139761502,-0.201932322
575,-0.242390146,,,-1.279774251,-0.497326404,,-2.115990374,,,1.265615100405485,1.5307937272819463
576,-0.466902559,-0.188233982,-0.993950831,-1.354629739,-0.945480824,-0.388855558,,-1.827534939,-0.365327159,,-0.402874908
577,1.1979946380049726,,-1.50993982,0.3335443462961197,,,,-1.106007134,,1.0315184884408244,0.5180506343764738
578,,1.0225993601611063,0.4308023176898526,-0.765966924,-1.135820453,0.3826435827154675,1.8578013760193721,,-1.110141882,0.6299879701916918,-0.786053074
579,,-0.853552712,,-1.105351473,-0.649903312,,1.3261637235944215,1.0202799720097704,1.2214373482806378,,1.1375156012726877
580,,-0.089783065,0.021520225,0.2610160747010114,-1.493649785,-0.332225186,,,,-0.693896611,2.628257471837693
581,1.3701215976899797,-0.57922767,,,0.7107880511731716,0.3149767456776219,1.9406863626662512,,,1.2838969631509427,1.1319578221363722
582,0.007151633,,,0.004257339,0.5833575224726711,,-0.224780216,1.732308614513499,,-0.310584927,1.072191205424803
583,-0.831833135,-1.253070552,0.6841733768633241,,-0.716365744,-0.544537826,-0.476201303,0.15880781969453825,,,-0.175818036
584,-0.807359196,0.47052067836895123,,1.403789644066563,0.022200022503984434,0.7838761853703095,,-0.238842359,-0.301357451,-0.726256221,-0.943066139
585,,,-2.049894577,-2.294296702,-0.202332784,1.9290845938112595,,1.7414673347717466,-0.448327846,,0.062313623
586,0.601937076,0.5524098390982857,,,1.3206541343098415,0.4186292292702329,,0.19089469,,-0.001425139,-0.263045654
587,,0.35318845690788164,-1.556023728,,-0.12645748,2.109918485422116,,-2.11505609,,-1.294482314,-0.556847235
588,-0.452771039,-0.458424456,-1.057421967,-1.288813349,1.437903189977966,1.3155428732093573,0.3167179543069379,1.080625905331723,,-0.377798519,-1.79320868
589,0.42041801568277803,0.9968091412203153,-0.152454208,-1.139850939,,2.3657770269563185,-1.016056793,-1.102562749,,,0.8310394452844704
590,,-0.224364601,2.2189649215180776,,2.1156071431949877,-1.495027041,,1.694212734187485,-1.604724745,-2.156744749,0.7467624543881699
591,-0.252000455,-0.532866307,0.2696208148152873,,0.7254089327780691,,-0.587329113,1.208348108469385,,1.394973866577288,-1.537054873
592,0.004410971,,-1.168968461,-0.033288432,0.3552165721944302,,-0.15591081,1.7214800070449832,1.2951838055061429,0.2087645256219543,0.4304074358739277
593,,,,-0.306641899,2.8518195784600127,,,-2.147000798,,-0.143708472,1.4582632530405903
594,-2.2994205,0.7135773975260562,-0.676624902,1.1277033498571039,-1.895719064,0.9076241119796716,,0.6298647055304396,0.013615692765229654,-0.167818302,-2.357629762
595,-0.081439557,-0.641415997,0.9122121808081383,-0.827577098,0.1070473498227528,-0.508937232,0.17571171131970797,-0.468770658,-0.981104366,1.3021052719461346,-0.012472558
596,,0.21366415417718218,1.0826642669371884,-0.375654876,-0.249769131,,-0.521364606,,-1.92040383,0.6679043813697818,0.5990594001088709
597,,,0.8650225985104338,,,,,0.23058038234438785,-0.149969277,1.4017610663137545,2.2665060855881234
598,,,,0.712655945,1.0088096687561865,,1.5304607105047354,,,-0.056194134,-0.160055447
599,-0.343532943,0.40249359884128294,-1.385101313,-1.960527142,0.19060810942685702,,,-0.930740206,-1.047024571,0.5033658862448585,0.14170460484244685
600,1.3715359483761627,,,,0.09799569,-0.620776128,,2.0565140961531307,,-0.268566921,2.497529757269958
601,0.8720165141885863,,-1.347603902,-0.988223727,-0.235737587,0.6225399848155448,-0.032976254,0.6808473589332286,1.1285028080251143,0.27870303844650957,0.3884965991514838
602,-0.295253328,-0.987968129,,-0.257881028,,-0.228344539,-0.326755669,,-0.589813749,,0.6018312211116242
603,-0.44586721,-1.199493192,-0.440710753,0.20984769938544967,,0.20940159741959913,-1.380949841,-0.895121275,,-1.466054513,0.36863920082836765
604,0.057620328,,,-0.367213112,0.41074056626622985,,1.8220988951802481,,-1.793304625,-0.625896237,0.4410376491988114
605,,0.21071462479646952,,-1.38561662,,,1.3074959574149607,0.8063583164195728,,0.770769039,-0.529128993
606,-0.11538737,,0.515958337,-1.438677674,-0.425346229,-1.019401328,,-0.580543195,,,0.042205645
607,,,,0.3203507949929867,,-1.2173392,-0.317002502,,,0.25065483657460486,1.2398158572658824
608,-0.738349342,0.32119164724282556,-1.356031388,1.3078380952375375,-1.425336282,-0.045991404,-0.642472906,-0.034711892,,-1.87193081,-0.985087898
609,,-0.677175176,-0.178031969,,,-0.422843694,-0.540730468,1.059211313167445,,1.621344010422241,0.33603583663827075
610,,,,-0.783610851,-0.972984,0.42933554212672137,-0.992155254,0.145680237,-0.508964162,-0.619844875,-0.386373821
611,0.48756257548466386,,,0.8229712568141961,2.0430224191618036,,-0.470141552,-0.48717645,,-0.697793801,1.707054650334719
612,0.3551890143159269,0.8936120123911949,0.14507766112692438,-1.874903753,0.5818464643366149,-0.74942875,1.014601763583919,,-1.656318532,-1.088060404,-0.946453665
613,-0.013998403,,0.21620205657529723,-0.227838383,0.43829861349008165,-0.011651754,0.33041029904726854,-0.383938296,-0.060825899,-1.426786205,-0.635101806
614,-0.223972565,0.2922460936794756,-1.016518154,,0.009943518,-1.463011955,-1.325260029,-0.294330428,0.7983265403582764,-1.05758336,0.5177684561336149
615,0.065347727,,,,0.1905412417812618,0.8593048616859652,,-1.530147647,-2.176763427,-2.043993993,1.9935615721574127
616,,0.3562391411336616,,,-0.439907485,-0.585988508,0.5732874263475589,-1.179617751,,0.33851616815363916,3.2882872196097233
617,0.10752090431671914,,,-1.749469597,-0.707056914,0.5398955458921462,,-0.389262121,,0.047666453086363504,1.1533857828339196
618,0.23874222713452897,-0.933993286,-0.383757639,,0.31159355810662853,,-0.162249329,-0.392995459,,0.3925113774203077,1.5560342254997497
619,-0.334877179,,0.3998266224920397,-0.071887712,1.4396277992382236,0.1683716016271354,-0.783593978,1.0514040084310172,0.48036660045220986,-0.454040494,-0.654037864
620,1.6109577908366435,-1.666815392,,0.9091160895262443,,1.5289383003710655,,,0.9318024095066483,0.494401717,1.306692119
621,-0.176867479,0.5652469175495266,,,0.018034144930280535,-0.389025245,0.9422848300118417,0.5378796561322623,0.2950933083765628,1.4370098447718715,-2.054010551
622,,-1.601576466,-1.046204393,,0.5619740201839005,0.067814995,1.3223296559762958,0.7349025745593474,1.0390173546420087,-1.076481818,0.8325562302621484
623,0.21538481619857675,0.6521560095113684,-0.009691323,-0.757398757,0.6382580722546498,,0.6678410324474172,-1.88713407,1.538586240800171,0.05005846,-0.406060738
624,-0.597249511,,-0.292164247,1.127614629084399,-0.03052596,,,,-0.506558823,-0.403065118,-1.508107686
